id,date,security,asset,liability
20930,2002-06-30,294,37877,34257
328,2002-06-30,8439,53500,49072
9406,2002-03-31,0,12146,10850
35260,2002-03-31,586,139917,125042
32459,2002-03-31,6595,67804,61613
13857,2002-09-30,0,9334,8740
15296,2002-09-30,902,210245,193926
3753,2002-09-30,257855,1260000,1140000
13723,2002-12-31,0,13604,10538
13787,2002-03-31,698,54096,48540
22444,2002-12-31,2773,131237,118625
8259,2002-03-31,82,60211,54946
28101,2002-09-30,4125,37079,34816
4444,2002-09-30,7104,142136,127830
35258,2002-03-31,13692,64602,57532
10807,2002-06-30,2220,13268,11497
2484,2002-06-30,0,27418,25197
10441,2002-12-31,0,240952,223900
19835,2002-03-31,86899,686764,633446
8827,2002-06-30,6287,64939,51969
3817,2002-06-30,6926,78129,73267
34597,2002-09-30,7910,175409,160186
21995,2002-03-31,15033,134920,121308
34223,2002-09-30,9880,59939,52224
3208,2002-09-30,4713,168224,152328
33511,2002-06-30,1366,43351,40179
3405,2002-09-30,3323,54725,44174
34068,2002-03-31,0,161357,147927
31146,2002-12-31,4305,92114,82671
30210,2002-06-30,0,9619,8177
57240,2002-03-31,0,22563,17944
16609,2002-12-31,3301,18728,15985
28673,2002-06-30,135966,1010000,929145
3701,2002-06-30,4041,206018,180461
9384,2002-03-31,13,38632,33569
6659,2002-12-31,764,78725,70176
23123,2002-09-30,85371,446111,414076
12799,2002-09-30,8347,136314,119909
2994,2002-09-30,662,156733,144794
9319,2002-06-30,42993,126149,104255
26638,2002-03-31,391,37996,34561
2828,2002-03-31,8034,42636,38157
3197,2002-12-31,3696,76619,65030
5766,2002-06-30,44186,450896,407144
8468,2002-06-30,19570,1040000,936161
29066,2002-06-30,574,22848,20898
57378,2002-12-31,0,90720,77475
850,2002-12-31,11009,122752,101911
35597,2002-03-31,1912,42796,37722
22528,2002-12-31,1501,266040,244076
25668,2002-03-31,215,30898,26719
32654,2002-12-31,21,98883,92012
7604,2002-03-31,645,130544,117254
5305,2002-12-31,108807,1840000,1680000
34802,2002-06-30,2982,81916,75191
35151,2002-03-31,3081,79030,71051
22549,2002-12-31,0,23807,16949
11358,2002-03-31,4801,126245,116160
34652,2002-03-31,0,90894,84057
9023,2002-06-30,0,180911,160569
35414,2002-09-30,0,30042,26451
18238,2002-09-30,24626,569037,488127
13413,2002-03-31,969,36527,33779
5795,2002-03-31,16643,76991,70498
6805,2002-03-31,1487,76026,63341
90528,2002-12-31,9559,87193,80122
18705,2002-06-30,3353,55239,49068
10471,2002-06-30,1895,15300,11643
30278,2002-06-30,6030000,52000000,47700000
29772,2002-09-30,6025,173932,154934
2838,2002-12-31,8077,144715,132376
4736,2002-12-31,35,48147,44989
57274,2002-03-31,0,16923,8857
21220,2002-09-30,765,474287,439220
4191,2002-12-31,7132,108305,99233
3638,2002-09-30,0,27361,24667
14619,2002-09-30,232,83466,77402
35456,2002-03-31,1227,72328,65524
18799,2002-12-31,0,911471,841969
6671,2002-03-31,6195,124176,114380
15604,2002-03-31,121,86293,80324
5142,2002-03-31,60,25541,18334
10805,2002-12-31,9401,40437,35916
34441,2002-12-31,252,23215,20376
33967,2002-03-31,0,46926,42833
57068,2002-12-31,0,314957,286517
27677,2002-12-31,4737,723097,651703
16819,2002-09-30,3549,50497,45999
29873,2002-09-30,0,142768,124011
29816,2002-09-30,8837,88855,82532
35389,2002-09-30,0,6013,29
23524,2002-06-30,1582,312125,275848
15580,2002-12-31,5361,85153,75407
12129,2002-06-30,4440,58560,52938
17832,2002-03-31,6612,70626,60172
9334,2002-09-30,0,30520,28002
4542,2002-12-31,999,473450,424494
27770,2002-09-30,8270,1240000,1130000
15288,2002-03-31,0,19594,17321
57442,2002-12-31,0,7729,2948
34662,2002-03-31,3638,77461,70591
32429,2002-09-30,1693,61148,55997
21329,2002-09-30,13718,80119,72038
30394,2002-06-30,63059,439479,400548
3335,2002-09-30,1334,43494,40179
34071,2002-09-30,9613,150803,140311
33546,2002-06-30,3377,137148,124099
18030,2002-06-30,1990,187781,171390
21809,2002-09-30,97,10666,9538
26769,2002-12-31,19635,91189,74781
12368,2002-09-30,6080000,44100000,40500000
15019,2002-06-30,47008,1200000,1090000
14736,2002-09-30,44079,225851,205460
14705,2002-12-31,16735,106196,94067
19349,2002-03-31,6483,108891,102283
34060,2002-03-31,0,284515,260111
8870,2002-09-30,27481,276101,253880
4062,2002-09-30,7691,167275,143975
21012,2002-03-31,7351,97222,89813
16852,2002-06-30,4896,84987,73372
28765,2002-03-31,696492,1220000,994288
8752,2002-12-31,71,64556,58889
33025,2002-03-31,9043,119412,111535
10629,2002-09-30,0,48960,45612
28635,2002-03-31,0,56710,44262
19666,2002-03-31,0,21273,19226
34807,2002-12-31,8462,116118,103389
12165,2002-09-30,5712,92488,82347
741,2002-12-31,6318,52768,49177
5823,2002-12-31,1202,74619,68493
17214,2002-06-30,28809,114585,102316
4540,2002-03-31,10650,127166,114441
32178,2002-06-30,34336,1260000,1160000
19434,2002-03-31,19367,218286,200961
23410,2002-09-30,12363,131008,120145
90172,2002-09-30,378948,1420000,1320000
26457,2002-06-30,10474,78184,71324
3214,2002-09-30,50125,296933,269026
5393,2002-12-31,5968,397156,364652
9529,2002-06-30,0,73352,64221
35366,2002-12-31,11901,41662,36726
21478,2002-03-31,0,25639,23505
13654,2002-03-31,383,93962,85309
57163,2002-09-30,0,34844,31275
17263,2002-03-31,5108,135967,124316
31313,2002-03-31,7403,321776,292843
22549,2002-09-30,0,24610,17746
228,2002-06-30,244,247602,228172
10734,2002-06-30,0,101783,92676
10844,2002-06-30,8312,102055,85469
4630,2002-09-30,1232,49423,44009
15663,2002-12-31,54183,280169,244645
35114,2002-06-30,0,16323,12834
1939,2002-09-30,0,85599,76940
895,2002-06-30,8089,827702,755399
26937,2002-06-30,166081,788499,721029
10566,2002-09-30,72,50772,46229
17910,2002-06-30,9807,134648,122900
296,2002-03-31,3756,144743,130023
23597,2002-12-31,761,93303,84472
6879,2002-03-31,0,115393,94292
18969,2002-09-30,105,67390,59745
11711,2002-06-30,19422,146108,131853
10791,2002-12-31,5864,74319,65082
17964,2002-12-31,0,316154,278055
14468,2002-03-31,0,51837,45528
314,2002-09-30,1752,33344,28869
8323,2002-09-30,0,12712,11161
2593,2002-12-31,71473,435780,397143
29089,2002-09-30,5962,108550,94434
3105,2002-03-31,11711,84985,78214
22134,2002-03-31,3,122354,111782
16154,2002-03-31,1663,35684,32638
9440,2002-03-31,0,33039,30355
12139,2002-12-31,43,19884,17323
22401,2002-03-31,9572,293170,269442
57113,2002-12-31,728,99780,86977
27048,2002-06-30,6620,137541,126747
8534,2002-06-30,3748,226022,192623
17629,2002-12-31,138,38657,32699
13223,2002-09-30,15575,82375,75619
27552,2002-12-31,72775,268567,242747
13675,2002-09-30,1700000,10500000,9630000
26725,2002-06-30,6402,90773,82736
18498,2002-03-31,7544,1390000,1280000
15085,2002-09-30,54,201378,178919
34387,2002-03-31,0,101804,92059
8387,2002-09-30,4204,68037,62621
26446,2002-06-30,2113,60901,54683
35002,2002-03-31,0,82767,73561
30869,2002-09-30,13532,153178,137832
26614,2002-09-30,0,24282,21310
16387,2002-06-30,0,45803,40470
12162,2002-09-30,2936,93262,81242
17551,2002-12-31,34,27296,23748
33812,2002-03-31,9506,105660,97029
29632,2002-09-30,43416,197484,179262
34469,2002-06-30,3713,40327,35429
30704,2002-09-30,33968,258623,237181
11243,2002-06-30,1213,99461,90652
10015,2002-12-31,2,27447,23546
15478,2002-09-30,4843,73045,67141
34963,2002-12-31,388,7617,5197
22185,2002-03-31,0,30803,28484
30683,2002-12-31,354522,1020000,952481
30551,2002-06-30,6813,131092,101264
10843,2002-09-30,0,36129,33088
15804,2002-03-31,4285,84816,76829
18892,2002-06-30,11937,24116,21288
10194,2002-03-31,0,64568,59470
19850,2002-06-30,0,199835,181795
35547,2002-09-30,5303,34552,28978
57231,2002-12-31,0,79393,73119
16243,2002-06-30,1144,76403,69324
5442,2002-12-31,4011,88346,80867
32021,2002-03-31,14856,127299,117425
35088,2002-12-31,10015,206947,191866
8824,2002-12-31,4974,83008,72638
8129,2002-09-30,2269,61347,55282
35412,2002-12-31,18559,223320,203770
1194,2002-09-30,1964,48979,44891
10878,2002-09-30,3876,26305,23055
29079,2002-06-30,7397,33942,29174
27056,2002-06-30,1126,144882,133619
14392,2002-12-31,16037,93550,81809
15277,2002-12-31,663193,9240000,8690000
14779,2002-12-31,4645,127300,111040
27559,2002-03-31,0,272711,254167
18698,2002-12-31,9915,147963,132928
34961,2002-12-31,3211,48757,43787
26588,2002-03-31,2539,31360,27777
29952,2002-06-30,30796,196288,175538
18605,2002-06-30,0,63397,56992
18830,2002-09-30,0,61642,55353
34973,2002-03-31,5754,66316,61633
9030,2002-09-30,3643,54678,48868
11354,2002-06-30,3933,80730,74450
6233,2002-03-31,1474,49739,43788
9298,2002-09-30,18009,123783,114744
238,2002-06-30,0,22502,19922
15918,2002-12-31,1275,24476,22008
32466,2002-09-30,0,166696,153331
34866,2002-09-30,2010,61162,56554
26920,2002-03-31,0,37848,33450
8522,2002-09-30,212,47145,40929
15328,2002-09-30,0,35322,29500
11479,2002-06-30,276,14595,13050
33865,2002-09-30,0,82229,73844
23275,2002-09-30,3040,310357,285579
1559,2002-06-30,11908,65113,56185
11465,2002-12-31,0,29632,25811
28395,2002-06-30,24151,443897,394426
9495,2002-09-30,4078,142711,122055
17587,2002-09-30,902,37539,32115
15923,2002-09-30,2049,38989,36221
9290,2002-06-30,519,82709,75069
16689,2002-12-31,7705,91764,84914
4471,2002-12-31,24,53061,48208
1874,2002-09-30,59455,417062,377228
34992,2002-06-30,185432,1130000,1040000
26760,2002-03-31,20,121086,108901
27070,2002-06-30,26636,670977,600189
17743,2002-03-31,11750,465488,417039
5486,2002-12-31,0,88200,81241
26499,2002-12-31,126,235435,213014
10730,2002-12-31,1466,37596,32651
19671,2002-06-30,5301,534194,483012
19660,2002-03-31,13256,177322,163911
6547,2002-09-30,6514,119612,108579
29878,2002-06-30,2920,143302,132779
6651,2002-09-30,87493,666570,623163
11350,2002-03-31,430,42318,38598
4144,2002-09-30,7692,15582,13786
57130,2002-03-31,2780,26015,19985
32306,2002-06-30,787,16592,15188
19644,2002-12-31,60246,194973,179897
16483,2002-09-30,8403,54917,44865
1487,2002-12-31,31891,897123,798769
8816,2002-06-30,23131,246476,219263
15302,2002-12-31,5995,73356,66724
15821,2002-06-30,0,44430,38693
22717,2002-09-30,28851,118245,104559
28833,2002-12-31,68689,491524,424507
13450,2002-06-30,0,36965,30344
16110,2002-09-30,835,23289,21165
24563,2002-12-31,189,17341,14834
27089,2002-06-30,0,126392,88164
18937,2002-12-31,0,14405,12648
5526,2002-12-31,41,48078,43449
35450,2002-03-31,145,49823,45524
2615,2002-09-30,32520,242801,224935
34405,2002-09-30,0,74831,74233
15906,2002-03-31,1783,43926,41459
12319,2002-03-31,0,20885,18960
1028,2002-06-30,2182,70315,64098
9077,2002-06-30,10436,79609,66192
57236,2002-09-30,0,29276,20332
18445,2002-09-30,0,19822,17633
25048,2002-06-30,3925,73973,66930
5536,2002-06-30,0,51626,43556
3814,2002-03-31,11644,137659,117223
70,2002-06-30,1818,50982,45922
15463,2002-06-30,8912,112284,95576
16409,2002-09-30,4305,102164,92233
4214,2002-06-30,3140000,9150000,8520000
11024,2002-12-31,110,18781,16378
1786,2002-06-30,7,33043,30643
513,2002-09-30,1191,20342,17990
1439,2002-12-31,0,72559,67060
16768,2002-12-31,1096,32337,28212
18503,2002-12-31,241183,2750000,2470000
186,2002-03-31,67654,522265,473366
9576,2002-06-30,2960000,26900000,25200000
22939,2002-03-31,0,115229,104816
34186,2002-09-30,29,235580,218866
16603,2002-03-31,0,23883,21667
17687,2002-06-30,905,53889,49208
29636,2002-03-31,170,104731,90786
13305,2002-09-30,0,168816,153912
4772,2002-09-30,1837,35211,31079
15546,2002-12-31,3410,93636,84925
26535,2002-03-31,239610,1100000,1010000
32165,2002-06-30,213953,683073,635333
34343,2002-06-30,4518,85924,76803
8033,2002-06-30,39843,269678,246999
17602,2002-03-31,96,29051,26982
15469,2002-06-30,0,33593,26323
15690,2002-12-31,8490,172979,158896
29339,2002-03-31,496066,1440000,1320000
32526,2002-09-30,2760000,6250000,5710000
35562,2002-12-31,0,26326,24310
15186,2002-12-31,0,18981,14341
34027,2002-06-30,0,218594,205479
34565,2002-03-31,36191,107894,99538
2469,2002-03-31,0,63181,57636
24387,2002-03-31,0,161532,126669
27930,2002-12-31,120581,9920000,8810000
10485,2002-03-31,152,104262,92527
34349,2002-03-31,2800,114175,105468
18794,2002-09-30,0,17521,16462
6700,2002-09-30,9152,112787,104727
57077,2002-12-31,11646,93213,83421
35518,2002-09-30,44740,65089,57586
3948,2002-03-31,3306,43090,37722
34509,2002-12-31,0,105183,95432
8945,2002-12-31,2851,87207,74653
1948,2002-06-30,3,101471,88124
4688,2002-06-30,8154,24367,20362
22710,2002-03-31,496,1770000,1600000
9676,2002-12-31,0,137600,119720
13984,2002-03-31,27179,121860,110962
33904,2002-06-30,2231,55759,49850
29582,2002-06-30,0,54430,46244
29357,2002-03-31,337,55769,50424
4042,2002-12-31,13099,288064,263051
33996,2002-12-31,4266,114731,107307
27799,2002-12-31,44827,256129,231376
11304,2002-06-30,114592,375101,347784
11409,2002-12-31,2484,63566,58275
17347,2002-03-31,5381,37404,33444
12493,2002-09-30,6,25301,23038
23124,2002-09-30,3471,184864,170162
25644,2002-12-31,21833,134252,121825
4132,2002-06-30,22505,169356,148802
10734,2002-12-31,0,103303,93566
5823,2002-09-30,1420,72816,66594
15173,2002-09-30,0,23600,21053
9354,2002-03-31,1672,22114,19623
11338,2002-12-31,1741,89431,81323
24030,2002-03-31,4509,102955,95694
16512,2002-12-31,37986,868863,735477
19786,2002-06-30,336,27616,24715
32277,2002-03-31,112,83593,73992
12149,2002-09-30,5352,119216,107531
8554,2002-03-31,6411,66115,58066
19679,2002-06-30,6530,112921,98495
57246,2002-03-31,0,10435,3847
14247,2002-06-30,8554,74379,64230
10810,2002-09-30,4146,16916,14017
12181,2002-12-31,1387,1410000,1240000
5863,2002-12-31,0,223924,189650
877,2002-06-30,12260,167948,155817
16385,2002-03-31,0,69238,61500
29730,2002-09-30,1950000,7840000,7000000
22906,2002-03-31,102262,201369,172801
90200,2002-12-31,28462,452964,414910
13107,2002-06-30,26447,212132,190801
29857,2002-03-31,19566,41592,36127
22327,2002-06-30,358,46543,43003
20741,2002-06-30,126591,603040,539681
57189,2002-06-30,0,15529,11504
5558,2002-09-30,15544,120421,109905
16650,2002-09-30,6864,185292,164957
17837,2002-09-30,20477,73631,62759
18576,2002-03-31,103,15523,14362
18149,2002-06-30,0,45330,41677
29173,2002-06-30,2509,81230,74193
21837,2002-12-31,74800,1670000,1240000
32404,2002-06-30,2014,43939,39742
19608,2002-12-31,199,272600,251354
6592,2002-09-30,53,53893,49140
29177,2002-06-30,5767,187092,172862
25884,2002-12-31,42664,381932,350071
1705,2002-03-31,1156,50904,43044
13366,2002-03-31,28285,105213,96922
27567,2002-12-31,39,52440,47051
35345,2002-12-31,855,40962,36967
21928,2002-03-31,12,68721,62894
9023,2002-09-30,0,188418,166908
23318,2002-09-30,364,115514,107134
15519,2002-03-31,866,37103,34267
17047,2002-12-31,15909,46336,41465
17282,2002-03-31,0,304232,278549
8480,2002-12-31,6290,113580,105102
26264,2002-03-31,0,82755,73471
21643,2002-12-31,566,259581,221718
33311,2002-06-30,679,48235,42047
34190,2002-12-31,0,64129,58471
8698,2002-06-30,24917,214551,197098
16780,2002-03-31,15874,104851,97080
21085,2002-12-31,0,24438,22481
6760,2002-06-30,3245,186898,167224
33999,2002-03-31,7768,151541,141351
14009,2002-06-30,0,166900,140671
17437,2002-12-31,27719,717205,645497
4111,2002-03-31,4879,71290,63746
34411,2002-03-31,0,73428,67152
14706,2002-03-31,617,54021,47784
35486,2002-03-31,0,42195,38621
7645,2002-03-31,88679,485361,454793
5632,2002-03-31,10490,49438,41538
13023,2002-12-31,41392,283108,249790
10474,2002-06-30,6366,122033,109681
16595,2002-06-30,10496,200290,183098
15008,2002-12-31,5631,33628,28286
34986,2002-12-31,1145,140472,128867
9216,2002-06-30,162,52825,48081
134,2002-09-30,11127,153028,140382
15669,2002-06-30,5018,131949,118511
3855,2002-12-31,28098,127024,112082
13983,2002-06-30,891,40181,36583
4777,2002-12-31,0,59652,52988
29476,2002-03-31,20948,142704,131825
4360,2002-06-30,69770,643238,592445
5431,2002-06-30,3693,79370,72082
12211,2002-03-31,0,32479,26534
35186,2002-06-30,0,56382,50491
1419,2002-06-30,183,63767,53338
11935,2002-12-31,0,222968,205969
26773,2002-06-30,21531,275108,248256
16689,2002-06-30,10125,85514,80302
33500,2002-09-30,9789,99292,91539
19258,2002-03-31,12328,127055,112971
9283,2002-09-30,19522,126609,113020
6184,2002-12-31,18867,158001,144415
30614,2002-12-31,109755,2440000,2250000
17441,2002-09-30,0,12266,10527
11721,2002-12-31,15725,54979,50390
6731,2002-12-31,107101,665075,607080
21140,2002-06-30,2840000,7650000,7150000
15046,2002-06-30,0,71743,64814
22273,2002-12-31,0,90565,79410
35457,2002-12-31,2927,61139,55019
10093,2002-03-31,36259,339778,307665
27943,2002-12-31,82054,323959,299289
33872,2002-03-31,0,52287,46101
34145,2002-09-30,12373,70859,62601
34639,2002-09-30,10105,110658,102294
7391,2002-06-30,70843,229795,205045
14026,2002-03-31,0,43558,38772
16283,2002-03-31,971,23344,20989
5417,2002-06-30,94,104166,95697
13801,2002-06-30,0,62918,57933
28703,2002-06-30,998,37413,31789
28708,2002-03-31,17370,117047,104940
5216,2002-12-31,5313,312575,286548
29517,2002-03-31,3025,63861,55141
28833,2002-09-30,24961,509869,443822
27969,2002-06-30,58,44130,39227
6091,2002-09-30,17735,203002,179876
28216,2002-06-30,188829,1560000,1420000
4630,2002-03-31,1914,48768,43596
29238,2002-06-30,6459,101708,75736
10563,2002-09-30,0,19846,18334
14816,2002-03-31,45996,620455,562373
8035,2002-06-30,4413,80106,73621
15156,2002-06-30,1800,49572,40862
5569,2002-06-30,18098,165974,138512
18858,2002-06-30,1809,158835,143159
16652,2002-06-30,657,66725,61712
659,2002-03-31,40764,182116,172643
8980,2002-06-30,401,38812,33572
4999,2002-06-30,221657,1040000,936592
14985,2002-09-30,730,5560000,5230000
6760,2002-12-31,7145,182390,161799
3143,2002-12-31,60,55163,49761
262,2002-03-31,294,114574,103423
3370,2002-09-30,0,41873,38587
34858,2002-09-30,1274,25114,19846
32960,2002-09-30,35371,177077,163136
5033,2002-09-30,14544,212118,191524
23041,2002-12-31,23468,268474,243925
35286,2002-12-31,0,92169,83832
12116,2002-12-31,27620,176442,157879
16130,2002-03-31,0,1830000,1420000
33778,2002-12-31,3137,2330000,1420000
1813,2002-03-31,3093,88811,80736
17524,2002-12-31,89,101691,93353
8426,2002-06-30,64010,282060,260570
29975,2002-03-31,316,77058,67420
17437,2002-06-30,28272,693107,625879
27530,2002-12-31,22668,980007,895908
19554,2002-09-30,0,10519,8831
17599,2002-09-30,48085,332615,303015
31353,2002-03-31,330,8753,6592
21614,2002-03-31,2085,132691,121680
26418,2002-03-31,0,136913,126007
5757,2002-03-31,142,200188,182076
5546,2002-12-31,8702,49047,43226
90297,2002-12-31,63531,393664,346317
34380,2002-03-31,31445,405122,375222
12308,2002-06-30,0,49085,43239
23130,2002-03-31,85,307480,269339
15778,2002-09-30,23278,56861,46786
11013,2002-09-30,15535,64824,53551
22652,2002-12-31,27797,236784,212772
10639,2002-06-30,83,82907,75006
11264,2002-09-30,0,27917,24147
25340,2002-06-30,6,10512,9812
26832,2002-12-31,0,77817,69686
11682,2002-03-31,0,56908,49025
24312,2002-09-30,12,120805,104796
26325,2002-09-30,82217,556272,500568
12441,2002-09-30,190406,2500000,2250000
33935,2002-09-30,9916,678378,623711
18124,2002-06-30,415,82359,75752
4683,2002-09-30,5,9576,8437
12917,2002-06-30,37421,259330,239520
11778,2002-03-31,0,51311,46204
19087,2002-06-30,0,23543,21200
219,2002-06-30,147,40582,37072
18302,2002-06-30,3836,18109,16270
30085,2002-09-30,55019,194501,180568
29554,2002-09-30,67480,219218,186350
28703,2002-09-30,973,37129,31437
8282,2002-03-31,9114,108567,99818
5285,2002-03-31,14145,415609,378908
34449,2002-03-31,492,125131,114827
27013,2002-06-30,57640,487205,451663
19215,2002-09-30,10,85764,76747
26970,2002-03-31,0,63375,58094
34285,2002-09-30,3660,59019,53103
9467,2002-06-30,7171,17218,15558
12982,2002-03-31,4129,299780,275361
33143,2002-09-30,2450000,4540000,3910000
11292,2002-06-30,14414,166346,149066
34304,2002-06-30,6916,94576,85044
30400,2002-12-31,455,164728,149885
4728,2002-09-30,1173,19735,16858
22434,2002-12-31,11413,103781,95983
35535,2002-03-31,2415,52941,47754
23754,2002-06-30,6778,117826,106569
33435,2002-09-30,6278,258192,234684
29164,2002-09-30,49,154496,131370
12089,2002-03-31,0,17958,15868
12372,2002-03-31,164,47628,42246
12745,2002-03-31,63,12781,10811
34702,2002-12-31,1293,38996,35127
16935,2002-06-30,467,237686,197531
15059,2002-06-30,1678,92849,86792
